index,season,episode,episode_name,director,writer,character,text,text_w_direction,imdb_rating,total_votes,air_date
11143,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,"Yeah, right. God, I need a boyfriend. You know Ryan I'm totally ready to be set up with one of your business school friends. Whenever.","Yeah, right. God, I need a boyfriend. You know Ryan I'm totally ready to be set up with one of your business school friends. Whenever.",8.2,2254,2007-02-01
11144,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ryan,Ok.,Ok.,8.2,2254,2007-02-01
11145,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,"Oh my God, I would get so fat if I worked here.","Oh my God, I would get so fat if I worked here.",8.2,2254,2007-02-01
11146,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,Yeah? I lose my appetite all the time.,Yeah? I lose my appetite all the time.,8.2,2254,2007-02-01
11147,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,You could strip you know.,You could strip you know.,8.2,2254,2007-02-01
11148,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,Thanks.,Thanks.,8.2,2254,2007-02-01
11149,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,So you don't want to end our relationship?,So you don't want to end our relationship?,8.2,2254,2007-02-01
11150,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jan,I'm closer to firing you.,I'm closer to firing you.,8.2,2254,2007-02-01
11151,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,That is so sweet. You are the best GD girlfriend in the world. Do you know that?,That is so sweet. You are the best GD girlfriend in the world. Do you know that?,8.2,2254,2007-02-01
11152,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jan,I'll talk to you later.,I'll talk to you later.,8.2,2254,2007-02-01
11153,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,You are. You are.,You are. You are.,8.2,2254,2007-02-01
11154,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"So you know who turned out to be kind of a creep? Ben Franklin. And Elizabeth the stripper gave me great advice. Which rhymed. Really makes you wonder how Ben Franklin can become president, but someone like Elizabeth can't.","So you know who turned out to be kind of a creep? Ben Franklin. And Elizabeth the stripper gave me great advice. Which rhymed. Really makes you wonder how Ben Franklin can become president, but someone like Elizabeth can't.",8.2,2254,2007-02-01
11155,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,Are you near sighted or far sighted?,Are you near sighted or far sighted?,8.2,2254,2007-02-01
11156,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,Both. That's why I invented the bifocal.,Both. That's why I invented the bifocal.,8.2,2254,2007-02-01
11157,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,GAH!!!,GAH!!!,8.2,2254,2007-02-01
11158,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Jim,"Damn, lost another file. Going to have to reboot. Again. Hey, Dwight, do you want an Altoid?","Damn, lost another file. Going to have to reboot. Again. [Windows reboot sound] Hey, Dwight, do you want an Altoid?",8.3,2283,2007-02-08
11159,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,What do you think?,What do you think?,8.3,2283,2007-02-08
11160,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Jim,"In school, we learned about this scientist who trained dogs to salivate at the sound of a bell by feeding them whenever a bell rang. For the last couple of weeks I've been conducting a similar experiment.","In school, we learned about this scientist who trained dogs to salivate at the sound of a bell by feeding them whenever a bell rang. For the last couple of weeks I've been conducting a similar experiment.",8.3,2283,2007-02-08
11161,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Jim,"Dwight, want an Altoid?","[Windows reboot sound] Dwight, want an Altoid?",8.3,2283,2007-02-08
11162,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,Okay.,Okay.,8.3,2283,2007-02-08
11163,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Jim,Altoid?,[Windows reboot sound] Altoid?,8.3,2283,2007-02-08
11164,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,Sure,Sure,8.3,2283,2007-02-08
11165,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Jim,Mint Dwight?,[Windows reboot sound] Mint Dwight?,8.3,2283,2007-02-08
11166,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,Inbwit? Yes.,Inbwit? Yes.,8.3,2283,2007-02-08
11167,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,,"[Windows reboot sound] [Dwight holds out his hand, sighs]",8.3,2283,2007-02-08
11168,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Jim,What are you doing?,What are you doing?,8.3,2283,2007-02-08
11169,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,I...,I...,8.3,2283,2007-02-08
11170,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Jim,What?,What?,8.3,2283,2007-02-08
11171,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,I don't know. My mouth tastes so bad all of a sudden.,"I don't know. My mouth tastes so bad all of a sudden. [nasty, dry mouth-smaking noise]",8.3,2283,2007-02-08
11172,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,"Always the bridesmaids, right ladies?","Always the bridesmaids, right ladies?",8.3,2283,2007-02-08
11173,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Photographer,"Okay, for this next one everyone hop out. Just Phyllis and Dad. Actually, let's bring Mom back in. And the sisters. And you, and you, and you. Great.","Okay, for this next one everyone hop out. Just Phyllis and Dad. Actually, let's bring Mom back in. And the sisters. And you, and you, and you. Great.",8.3,2283,2007-02-08
11174,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,"Phyllis is getting married. And I am in the wedding party. She has asked me to push her father's wheelchair down the aisle. So, basically, I am co-giving away the bride. Since I pay her salary it is like I'm paying for the wedding. Which I'm happy to do. It's a big day for Phyllis. But it's an even bigger day for me. Employer of the bride.","Phyllis is getting married. And I am in the wedding party. She has asked me to push her father's wheelchair down the aisle. So, basically, I am co-giving away the bride. Since I pay her salary it is like I'm paying for the wedding. Which I'm happy to do. It's a big day for Phyllis. But it's an even bigger day for me. Employer of the bride.",8.3,2283,2007-02-08
11175,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Phyllis,"Yes, I put Michael in my wedding. It was the only way I could think to get six weeks off for my honeymoon. No one else has ever gotten six weeks before.","Yes, I put Michael in my wedding. It was the only way I could think to get six weeks off for my honeymoon. No one else has ever gotten six weeks before.",8.3,2283,2007-02-08
11176,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Pam,"Phyllis... ended up using the exact same invitations as Roy and me. So it was kind of like being invited to my own wedding. And I was like 'Wait, thought I called that off'.","Phyllis... ended up using the exact same invitations as Roy and me. So it was kind of like being invited to my own wedding. And I was like 'Wait, thought I called that off'.",8.3,2283,2007-02-08
11177,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Jim,So what's in the box?,So what's in the box?,8.3,2283,2007-02-08
11178,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Stanley,"A toaster, you?","A toaster, you?",8.3,2283,2007-02-08
11179,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Karen,A toaster.,A toaster.,8.3,2283,2007-02-08
11180,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Stanley,Unbelievable.,Unbelievable.,8.3,2283,2007-02-08
11181,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,"Hello, Angela.","Hello, Angela.",8.3,2283,2007-02-08
11182,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Angela,"Hi, Dwight.","Hi, Dwight.",8.3,2283,2007-02-08
11183,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,You look as beautiful as the Queen of England.,You look as beautiful as the Queen of England.,8.3,2283,2007-02-08
11184,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Angela,Thank you. Don't linger. Break left. Left!,Thank you. Don't linger. Break left. Left!,8.3,2283,2007-02-08
11185,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,"The Shrutes have their own traditions. We usually marry standing in our own graves. Makes the funerals very romantic, but the weddings are a bleak affair.","The Shrutes have their own traditions. We usually marry standing in our own graves. Makes the funerals very romantic, but the weddings are a bleak affair.",8.3,2283,2007-02-08
11186,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Jim,Those flowers are nice.,Those flowers are nice.,8.3,2283,2007-02-08
11187,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Karen,Yeah. P and R?,Yeah. P and R?,8.3,2283,2007-02-08
11188,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Jim,Phyllis and Robert.,Phyllis and Robert.,8.3,2283,2007-02-08
11189,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Karen,"Ah, of course.","Ah, of course.",8.3,2283,2007-02-08
11190,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Pam,"Also, Pam and Roy.","Also, Pam and Roy.",8.3,2283,2007-02-08
11191,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,There she is. I swear Phyllis you are as beautiful as the first day you started work at Dunder Mifflin.,There she is. I swear Phyllis you are as beautiful as the first day you started work at Dunder Mifflin.,8.3,2283,2007-02-08
11192,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Phyllis,"Thanks, Michael. That's sweet. Same as when you said it outside.","Thanks, Michael. That's sweet. Same as when you said it outside.",8.3,2283,2007-02-08
11193,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,How you doin'? You excited.,How you doin'? You excited.,8.3,2283,2007-02-08
11194,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Phyllis,"Yes, very.","Yes, very.",8.3,2283,2007-02-08
11195,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,"Me, too. If you need to vomit, that is ok. I did. Do you want to talk about tonight?","Me, too. If you need to vomit, that is ok. I did. Do you want to talk about tonight?",8.3,2283,2007-02-08
11196,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Phyllis,No.,No.,8.3,2283,2007-02-08
11197,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,"You're probably worried about pleasing Bob. A lot of pressure. Phyllis, did you break wind? It's okay, if you did. It's a very natural reaction. It's your wedding. And you're nervous...","You're probably worried about pleasing Bob. A lot of pressure. Phyllis, did you break wind? It's okay, if you did. It's a very natural reaction. It's your wedding. And you're nervous...",8.3,2283,2007-02-08
11198,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Phyllis,That wasn't me.,That wasn't me.,8.3,2283,2007-02-08
11199,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,Okay... umm... I'm sure that Bob... Wow. That is... that is pungent. I lost my train of thought. Aaah... Are you set on that hairstyle?,Okay... umm... I'm sure that Bob... Wow. That is... that is pungent. I lost my train of thought. Aaah... Are you set on that hairstyle?,8.3,2283,2007-02-08
11200,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Phyllis,I thought it was...,I thought it was...,8.3,2283,2007-02-08
11201,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,"Here, let me...","Here, let me...",8.3,2283,2007-02-08
11202,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Phyllis,Michael... No.,Michael... No.,8.3,2283,2007-02-08
11203,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,Just cover up that bald patch.,Just cover up that bald patch.,8.3,2283,2007-02-08
11204,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Phyllis,"I don't need your... thank you. No, Michael please... I just need some time alone.","I don't need your... thank you. No, Michael please... I just need some time alone.",8.3,2283,2007-02-08
11205,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,Okay.,Okay.,8.3,2283,2007-02-08
11206,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,You might be surprised to learn that I've only been to one other wedding. It's actually a very cute story. My Mom was marrying Jeff. And they asked me to be ring bearer. I was understandably emotional and somehow my pants became wet.,You might be surprised to learn that I've only been to one other wedding. It's actually a very cute story. My Mom was marrying Jeff. And they asked me to be ring bearer. I was understandably emotional and somehow my pants became wet.,8.3,2283,2007-02-08
11207,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,I hate you!,[in video of Michael as a kid] I hate you!,8.3,2283,2007-02-08
11208,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,Long story short,Long story short,8.3,2283,2007-02-08
11209,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,Why are all these people here? There are too many people on this Earth. We need a new plague. Who are all these people?,Why are all these people here? There are too many people on this Earth. We need a new plague. Who are all these people?,8.3,2283,2007-02-08
11210,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Jim,You know what? I bet a lot of them are wedding crashers.,You know what? I bet a lot of them are wedding crashers.,8.3,2283,2007-02-08
11211,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,No way.,No way.,8.3,2283,2007-02-08
11212,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Jim,Did you ever see that movie?,Did you ever see that movie?,8.3,2283,2007-02-08
11213,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,Of course I saw it.,Of course I saw it.,8.3,2283,2007-02-08
11214,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,"I saw Wedding Crashers accidentally. I bought a ticket for Grizzly Man and went into the wrong theatre. After an hour, I figured I was in the wrong theatre, but I kept waiting. That's the thing about bear attacks, they come when you least expect it.","I saw Wedding Crashers accidentally. I bought a ticket for Grizzly Man and went into the wrong theatre. After an hour, I figured I was in the wrong theatre, but I kept waiting. That's the thing about bear attacks, they come when you least expect it.",8.3,2283,2007-02-08
11215,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Jim,"You know I just wish, I wish, I had the investigative powers to smoke some of these guys out.","You know I just wish, I wish, I had the investigative powers to smoke some of these guys out.",8.3,2283,2007-02-08
11216,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,"Once again, Jim, I will take care of this. I will locate the wedding crashers and report them to Phyllis. That way I won't have to get her a gift.","Once again, Jim, I will take care of this. I will locate the wedding crashers and report them to Phyllis. That way I won't have to get her a gift.",8.3,2283,2007-02-08
11217,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Kevin,Hi. I'm Kevin. Where did you find her?,[to Toby's date] Hi. I'm Kevin. [to Toby] Where did you find her?,8.3,2283,2007-02-08
11218,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Toby,At the gym.,At the gym.,8.3,2283,2007-02-08
11219,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Kevin,Riiight. The gym.,Riiight. The gym. [snickers],8.3,2283,2007-02-08
11220,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Kelly,Could you scoot over? You're on my dress.,Could you scoot over? You're on my dress.,8.3,2283,2007-02-08
11221,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Meredith,I thought you're not supposed to wear white to a wedding.,I thought you're not supposed to wear white to a wedding.,8.3,2283,2007-02-08
11222,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Kelly,I know but there was an emergency.,I know but there was an emergency.,8.3,2283,2007-02-08
11223,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Kelly,I look really good in white.,I look really good in white.,8.3,2283,2007-02-08
11224,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,"This strappy young lad sitting here is Phyllis' father, Albert, and he is quite the ladies' man, aren't you Albert, hah? Ah, ringbearer. I could have done better. I will do better. I am going to be better. I can't believe I'm actually doing this! Ooh! Are you ready for this, Albert? I am. Let's do it.","This strappy young lad sitting here is Phyllis' father, Albert, and he is quite the ladies' man, aren't you Albert, hah? Ah, ringbearer. I could have done better. I will do better. I am going to be better. I can't believe I'm actually doing this! Ooh! Are you ready for this, Albert? I am. Let's do it.",8.3,2283,2007-02-08
11225,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Pam,That's my dress.,That's my dress.,8.3,2283,2007-02-08
11226,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,That's ok.,[whispers to father] That's ok. [Albert gets out of his wheelchair and starts walking],8.3,2283,2007-02-08
11227,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Dwight,It's a miracle.,It's a miracle.,8.3,2283,2007-02-08
11228,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Crowd,,[generalized clapping],8.3,2283,2007-02-08
11229,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,This is bull****!,This is bull****!,8.3,2283,2007-02-08
11230,3,16,Phyllis' Wedding,Ken Whittingham,Caroline Williams,Michael,Me walking Phyllis down the aisle was supposed to be the highlight of the wedding. And now... the wedding has no highlight.,Me walking Phyllis down the aisle was supposed to be the highlight of the wedding. And now... the wedding has no highlight.,8.3,2283,2007-02-08
