doc_id,sid,tid,token,token_with_ws,lemma,upos,xpos,tid_source,relation
33,69,10,was,was ,be,AUX,VBD,11,auxpass
33,69,11,introduced,introduced ,introduce,VERB,VBN,2,conj
33,69,12,to,to ,to,ADP,IN,11,prep
33,69,13,the,the ,the,DET,DT,14,det
33,69,14,Professor,Professor,Professor,PROPN,NNP,12,pobj
33,69,15,.,. ,.,PUNCT,.,2,punct
33,70,1,It,It ,it,PRON,PRP,2,nsubj
33,70,2,seems,seems ,seem,VERB,VBZ,0,root
33,70,3,that,that ,that,SCONJ,IN,5,mark
33,70,4,Tina,Tina ,Tina,PROPN,NNP,5,nsubj
33,70,5,is,is ,be,AUX,VBZ,2,ccomp
33,70,6,the,the ,the,DET,DT,7,det
33,70,7,child,child ,child,NOUN,NN,5,attr
33,70,8,of,of ,of,ADP,IN,7,prep
33,70,9,the,the ,the,DET,DT,10,det
33,70,10,Frenchwoman,Frenchwoman ,Frenchwoman,PROPN,NNP,8,pobj
33,70,11,who,who ,who,PRON,WP,12,nsubj
33,70,12,does,does ,do,AUX,VBZ,15,aux
33,70,13,the,the ,the,DET,DT,15,det
33,70,14,fine,fine ,fine,ADJ,JJ,15,amod
33,70,15,ironing,ironing ,iron,VERB,VBG,10,relcl
33,70,16,in,in ,in,ADP,IN,15,prep
33,70,17,the,the ,the,DET,DT,18,det
33,70,18,laundry,laundry ,laundry,NOUN,NN,16,pobj
33,70,19,here,here,here,ADV,RB,15,advmod
33,70,20,.,. ,.,PUNCT,.,2,punct
33,71,1,The,The ,the,DET,DT,3,det
33,71,2,little,little ,little,ADJ,JJ,3,amod
33,71,3,thing,thing ,thing,NOUN,NN,5,nsubj
33,71,4,has,has ,have,AUX,VBZ,5,aux
33,71,5,lost,lost ,lose,VERB,VBN,0,root
33,71,6,her,her ,her,PRON,PRP$,7,poss
33,71,7,heart,heart ,heart,NOUN,NN,5,dobj
33,71,8,to,to ,to,ADP,IN,5,prep
33,71,9,Mr.,Mr. ,Mr.,PROPN,NNP,10,compound
33,71,10,Bhaer,Bhaer,Bhaer,PROPN,NNP,8,pobj
33,71,11,",",", ",",",PUNCT,",",5,punct
33,71,12,and,and ,and,CCONJ,CC,5,cc
33,71,13,follows,follows ,follow,VERB,VBZ,5,conj
33,71,14,him,him ,he,PRON,PRP,13,dobj
33,71,15,about,about ,about,ADP,IN,13,prep
33,71,16,the,the ,the,DET,DT,17,det
33,71,17,house,house ,house,NOUN,NN,15,pobj
33,71,18,like,like ,like,ADP,IN,13,prep
33,71,19,a,a ,a,DET,DT,20,det
33,71,20,dog,dog ,dog,NOUN,NN,18,pobj
33,71,21,whenever,whenever ,whenever,SCONJ,WRB,23,advmod
33,71,22,he,he ,he,PRON,PRP,23,nsubj
33,71,23,is,is ,be,AUX,VBZ,13,advcl
33,71,24,at,at ,at,ADP,IN,23,prep
33,71,25,home,home,home,NOUN,NN,24,pobj
33,71,26,",",", ",",",PUNCT,",",25,punct
33,71,27,which,which ,which,PRON,WDT,28,nsubj
33,71,28,delights,delights ,delight,VERB,VBZ,25,relcl
33,71,29,him,him,he,PRON,PRP,28,dobj
33,71,30,",",", ",",",PUNCT,",",13,punct
33,71,31,as,as ,as,SCONJ,IN,33,mark
33,71,32,he,he ,he,PRON,PRP,33,nsubj
33,71,33,is,is ,be,AUX,VBZ,13,advcl
33,71,34,very,very ,very,ADV,RB,35,advmod
33,71,35,fond,fond ,fond,ADJ,JJ,33,acomp
33,71,36,of,of ,of,ADP,IN,35,prep
33,71,37,children,children,child,NOUN,NNS,36,pobj
33,71,38,",",", ",",",PUNCT,",",13,punct
33,71,39,though,though ,though,SCONJ,IN,13,prep
33,71,40,a,a ,a,DET,DT,42,det
33,71,41,‘,‘,',PUNCT,``,42,punct
33,71,42,bacheldore,bacheldore,bacheldore,NOUN,NN,39,pobj
33,71,43,’,’,',PUNCT,'',42,punct
33,71,44,.,. ,.,PUNCT,.,5,punct
33,72,1,Kitty,Kitty ,Kitty,PROPN,NNP,6,nsubj
33,72,2,and,and ,and,CCONJ,CC,1,cc
33,72,3,Minnie,Minnie ,Minnie,PROPN,NNP,4,compound
33,72,4,Kirke,Kirke ,Kirke,PROPN,NNP,1,conj
33,72,5,likewise,likewise ,likewise,ADV,RB,6,advmod
33,72,6,regard,regard ,regard,VERB,VBP,0,root
33,72,7,him,him ,he,PRON,PRP,6,dobj
33,72,8,with,with ,with,ADP,IN,6,prep
33,72,9,affection,affection,affection,NOUN,NN,8,pobj
33,72,10,",",", ",",",PUNCT,",",6,punct
33,72,11,and,and ,and,CCONJ,CC,6,cc
33,72,12,tell,tell ,tell,VERB,VB,6,conj
33,72,13,all,all ,all,DET,DT,14,det
33,72,14,sorts,sorts ,sort,NOUN,NNS,12,dobj
33,72,15,of,of ,of,ADP,IN,14,prep
33,72,16,stories,stories ,story,NOUN,NNS,15,pobj
33,72,17,about,about ,about,ADP,IN,16,prep
33,72,18,the,the ,the,DET,DT,19,det
33,72,19,plays,plays ,play,NOUN,NNS,17,pobj
33,72,20,he,he ,he,PRON,PRP,21,nsubj
33,72,21,invents,invents,invent,VERB,VBZ,19,relcl
33,72,22,",",", ",",",PUNCT,",",12,punct
33,72,23,the,the ,the,DET,DT,24,det
33,72,24,presents,presents ,present,NOUN,NNS,12,dobj
33,72,25,he,he ,he,PRON,PRP,26,nsubj
33,72,26,brings,brings,bring,VERB,VBZ,24,relcl
33,72,27,",",", ",",",PUNCT,",",24,punct
33,72,28,and,and ,and,CCONJ,CC,24,cc
33,72,29,the,the ,the,DET,DT,31,det
33,72,30,splendid,splendid ,splendid,ADJ,JJ,31,amod
33,72,31,tales,tales ,tale,NOUN,NNS,24,conj
33,72,32,he,he ,he,PRON,PRP,33,nsubj
33,72,33,tells,tells,tell,VERB,VBZ,31,relcl
33,72,34,.,. ,.,PUNCT,.,6,punct
33,73,1,The,The ,the,DET,DT,3,det
33,73,2,younger,younger ,young,ADJ,JJR,3,amod
33,73,3,men,men ,man,NOUN,NNS,4,nsubj
33,73,4,quiz,quiz ,quiz,VERB,VBP,10,ccomp
33,73,5,him,him,he,PRON,PRP,4,dobj
33,73,6,",",", ",",",PUNCT,",",8,punct
33,73,7,it,it ,it,PRON,PRP,8,nsubj
33,73,8,seems,seems,seem,VERB,VBZ,10,parataxis
33,73,9,",",", ",",",PUNCT,",",8,punct
33,73,10,call,call ,call,VERB,VB,0,root
33,73,11,him,him ,he,PRON,PRP,10,dobj
33,73,12,Old,Old ,Old,PROPN,NNP,13,compound
33,73,13,Fritz,Fritz,Fritz,PROPN,NNP,10,oprd
33,73,14,",",", ",",",PUNCT,",",13,punct
33,73,15,Lager,Lager ,Lager,PROPN,NNP,16,compound
33,73,16,Beer,Beer,Beer,PROPN,NNP,13,conj
33,73,17,",",", ",",",PUNCT,",",16,punct
33,73,18,Ursa,Ursa ,Ursa,PROPN,NNP,19,compound
33,73,19,Major,Major,Major,PROPN,NNP,16,conj
33,73,20,",",", ",",",PUNCT,",",10,punct
33,73,21,and,and ,and,CCONJ,CC,10,cc
33,73,22,make,make ,make,VERB,VB,10,conj
33,73,23,all,all ,all,DET,DT,24,det
33,73,24,manner,manner ,manner,NOUN,NN,22,dobj
33,73,25,of,of ,of,ADP,IN,24,prep
33,73,26,jokes,jokes ,joke,NOUN,NNS,25,pobj
33,73,27,on,on ,on,ADP,IN,26,prep
33,73,28,his,his ,his,PRON,PRP$,29,poss
33,73,29,name,name,name,NOUN,NN,27,pobj
33,73,30,.,. ,.,PUNCT,.,10,punct
33,74,1,But,But ,but,CCONJ,CC,3,cc
33,74,2,he,he ,he,PRON,PRP,3,nsubj
33,74,3,enjoys,enjoys ,enjoy,VERB,VBZ,0,root
33,74,4,it,it ,it,PRON,PRP,3,dobj
33,74,5,like,like ,like,ADP,IN,3,prep
33,74,6,a,a ,a,DET,DT,7,det
33,74,7,boy,boy,boy,NOUN,NN,5,pobj
33,74,8,",",", ",",",PUNCT,",",11,punct
33,74,9,Mrs.,Mrs. ,Mrs.,PROPN,NNP,10,compound
33,74,10,Kirke,Kirke ,Kirke,PROPN,NNP,11,nsubj
33,74,11,says,says,say,VERB,VBZ,3,parataxis
33,74,12,",",", ",",",PUNCT,",",11,punct
33,74,13,and,and ,and,CCONJ,CC,11,cc
33,74,14,takes,takes ,take,VERB,VBZ,3,conj
33,74,15,it,it ,it,PRON,PRP,14,dobj
33,74,16,so,so ,so,ADV,RB,17,advmod
33,74,17,good,good,good,ADV,RB,14,advmod
33,74,18,-,-,-,PUNCT,HYPH,14,punct
33,74,19,naturedly,naturedly ,naturedly,ADV,RB,14,advmod
33,74,20,that,that ,that,SCONJ,IN,23,mark
33,74,21,they,they ,they,PRON,PRP,23,nsubj
33,74,22,all,all ,all,PRON,DT,21,appos
33,74,23,like,like ,like,VERB,VBP,14,ccomp
33,74,24,him,him ,he,PRON,PRP,23,dobj
33,74,25,in,in ,in,ADP,IN,23,prep
33,74,26,spite,spite ,spite,NOUN,NN,25,pobj
33,74,27,of,of ,of,ADP,IN,26,prep
33,74,28,his,his ,his,PRON,PRP$,30,poss
33,74,29,foreign,foreign ,foreign,ADJ,JJ,30,amod
33,74,30,ways,ways,way,NOUN,NNS,27,pobj
33,74,31,.,. ,.,PUNCT,.,3,punct
33,74,32,  ,  ,  ,SPACE,_SP,31,dep
33,75,1,The,The ,the,DET,DT,3,det
33,75,2,maiden,maiden ,maiden,ADJ,JJ,3,amod
33,75,3,lady,lady ,lady,NOUN,NN,4,nsubj
33,75,4,is,is ,be,AUX,VBZ,0,root
33,75,5,a,a ,a,DET,DT,7,det
33,75,6,Miss,Miss ,Miss,PROPN,NNP,7,compound
33,75,7,Norton,Norton,Norton,PROPN,NNP,4,attr
33,75,8,",",", ",",",PUNCT,",",7,punct
33,75,9,rich,rich,rich,ADJ,JJ,7,amod
33,75,10,",",", ",",",PUNCT,",",9,punct
33,75,11,cultivated,cultivated,cultivate,VERB,VBN,9,conj
33,75,12,",",", ",",",PUNCT,",",11,punct
33,75,13,and,and ,and,CCONJ,CC,11,cc
33,75,14,kind,kind,kind,ADJ,JJ,11,conj
33,75,15,.,. ,.,PUNCT,.,4,punct
33,76,1,She,She ,she,PRON,PRP,2,nsubj
33,76,2,spoke,spoke ,speak,VERB,VBD,17,ccomp
33,76,3,to,to ,to,ADP,IN,2,prep
33,76,4,me,me ,I,PRON,PRP,3,pobj
33,76,5,at,at ,at,ADP,IN,2,prep
33,76,6,dinner,dinner ,dinner,NOUN,NN,5,pobj
33,76,7,today,today ,today,NOUN,NN,2,npadvmod
33,76,8,(,(,(,PUNCT,-LRB-,2,punct
33,76,9,for,for ,for,SCONJ,IN,11,mark
33,76,10,I,I ,I,PRON,PRP,11,nsubj
33,76,11,went,went ,go,VERB,VBD,2,advcl
33,76,12,to,to ,to,PART,TO,13,aux
33,76,13,table,table ,table,VERB,VB,11,advcl
33,76,14,again,again,again,ADV,RB,13,advmod
33,76,15,",",", ",",",PUNCT,",",17,punct
33,76,16,it,it,it,PRON,PRP,17,nsubj
33,76,17,’s,’s ,’,VERB,VBZ,0,root
33,76,18,such,such ,such,ADJ,JJ,19,amod
33,76,19,fun,fun ,fun,NOUN,NN,17,dobj
33,76,20,to,to ,to,PART,TO,21,aux
33,76,21,watch,watch ,watch,VERB,VB,17,advcl
33,76,22,people,people,people,NOUN,NNS,21,dobj
33,76,23,),),),PUNCT,-RRB-,17,punct
33,76,24,",",", ",",",PUNCT,",",17,punct
33,76,25,and,and ,and,CCONJ,CC,17,cc
33,76,26,asked,asked ,ask,VERB,VBD,17,conj
33,76,27,me,me ,I,PRON,PRP,26,dobj
33,76,28,to,to ,to,PART,TO,29,aux
33,76,29,come,come ,come,VERB,VB,26,xcomp
33,76,30,and,and ,and,CCONJ,CC,29,cc
33,76,31,see,see ,see,VERB,VB,29,conj
33,76,32,her,her ,she,PRON,PRP,31,dobj
33,76,33,at,at ,at,ADP,IN,31,prep
33,76,34,her,her ,her,PRON,PRP$,35,poss
33,76,35,room,room,room,NOUN,NN,33,pobj
33,76,36,.,. ,.,PUNCT,.,17,punct
33,77,1,She,She ,she,PRON,PRP,2,nsubj
33,77,2,has,has ,have,VERB,VBZ,35,ccomp
33,77,3,fine,fine ,fine,ADJ,JJ,4,amod
33,77,4,books,books ,book,NOUN,NNS,2,dobj
33,77,5,and,and ,and,CCONJ,CC,4,cc
33,77,6,pictures,pictures,picture,NOUN,NNS,4,conj
33,77,7,",",", ",",",PUNCT,",",2,punct
33,77,8,knows,knows ,know,VERB,VBZ,2,conj
33,77,9,interesting,interesting ,interesting,ADJ,JJ,10,amod
33,77,10,persons,persons,person,NOUN,NNS,8,dobj
33,77,11,",",", ",",",PUNCT,",",8,punct
33,77,12,and,and ,and,CCONJ,CC,8,cc
33,77,13,seems,seems ,seem,VERB,VBZ,8,conj
33,77,14,friendly,friendly,friendly,ADJ,JJ,13,oprd
33,77,15,",",", ",",",PUNCT,",",2,punct
33,77,16,so,so ,so,SCONJ,IN,19,mark
33,77,17,I,I ,I,PRON,PRP,19,nsubj
33,77,18,shall,shall ,shall,AUX,MD,19,aux
33,77,19,make,make ,make,VERB,VB,2,conj
33,77,20,myself,myself ,myself,PRON,PRP,21,nsubj
33,77,21,agreeable,agreeable,agreeable,ADJ,JJ,19,ccomp
33,77,22,",",", ",",",PUNCT,",",19,punct
33,77,23,for,for ,for,SCONJ,IN,26,mark
33,77,24,I,I ,I,PRON,PRP,26,nsubj
33,77,25,do,do ,do,AUX,VBP,26,aux
33,77,26,want,want ,want,VERB,VB,19,conj
33,77,27,to,to ,to,PART,TO,28,aux
33,77,28,get,get ,get,VERB,VB,26,xcomp
33,77,29,into,into ,into,ADP,IN,28,prep
33,77,30,good,good ,good,ADJ,JJ,31,amod
33,77,31,society,society,society,NOUN,NN,29,pobj
33,77,32,",",", ",",",PUNCT,",",35,punct
33,77,33,only,only ,only,ADV,RB,35,advmod
33,77,34,it,it ,it,PRON,PRP,35,nsubj
33,77,35,is,is,be,AUX,VBZ,0,root
33,77,36,n’t,n’t ,n’t,NUM,CD,35,neg
33,77,37,the,the ,the,DET,DT,39,det
33,77,38,same,same ,same,ADJ,JJ,39,amod
33,77,39,sort,sort ,sort,NOUN,NN,35,attr
33,77,40,that,that ,that,PRON,WDT,42,nsubj
33,77,41,Amy,Amy ,Amy,PROPN,NNP,42,compound
33,77,42,likes,likes,like,NOUN,NNS,39,relcl
33,77,43,.,. ,.,PUNCT,.,35,punct
33,77,44,  ,  ,  ,SPACE,_SP,43,dep
33,78,1,I,I ,I,PRON,PRP,2,nsubj
33,78,2,was,was ,be,AUX,VBD,0,root
33,78,3,in,in ,in,ADP,IN,2,prep
33,78,4,our,our ,our,PRON,PRP$,5,poss
33,78,5,parlor,parlor ,parlor,NOUN,NN,3,pobj
33,78,6,last,last ,last,ADJ,JJ,7,amod
33,78,7,evening,evening ,evening,NOUN,NN,2,npadvmod
33,78,8,when,when ,when,SCONJ,WRB,11,advmod
33,78,9,Mr.,Mr. ,Mr.,PROPN,NNP,10,compound
33,78,10,Bhaer,Bhaer ,Bhaer,PROPN,NNP,11,nsubj
33,78,11,came,came ,come,VERB,VBD,2,advcl
33,78,12,in,in ,in,ADP,RP,11,prt
33,78,13,with,with ,with,ADP,IN,11,prep
33,78,14,some,some ,some,DET,DT,15,det
33,78,15,newspapers,newspapers ,newspaper,NOUN,NNS,13,pobj
33,78,16,for,for ,for,ADP,IN,15,prep
33,78,17,Mrs.,Mrs. ,Mrs.,PROPN,NNP,18,compound
33,78,18,Kirke,Kirke,Kirke,PROPN,NNP,16,pobj
33,78,19,.,. ,.,PUNCT,.,2,punct
33,79,1,She,She ,she,PRON,PRP,2,nsubj
33,79,2,was,was,be,AUX,VBD,0,root
33,79,3,n’t,n’t ,not,PART,RB,2,punct
33,79,4,there,there,there,ADV,RB,2,advmod
33,79,5,",",", ",",",PUNCT,",",2,punct
33,79,6,but,but ,but,CCONJ,CC,2,cc
33,79,7,Minnie,Minnie,Minnie,PROPN,NNP,16,nsubj
33,79,8,",",", ",",",PUNCT,",",7,punct
33,79,9,who,who ,who,PRON,WP,10,nsubj
33,79,10,is,is ,be,AUX,VBZ,7,relcl
33,79,11,a,a ,a,DET,DT,14,det
33,79,12,little,little ,little,ADJ,JJ,14,amod
33,79,13,old,old ,old,ADJ,JJ,14,amod
33,79,14,woman,woman,woman,NOUN,NN,10,attr
33,79,15,",",", ",",",PUNCT,",",7,punct
33,79,16,introduced,introduced ,introduce,VERB,VBD,2,conj
33,79,17,me,me ,I,PRON,PRP,16,dobj
33,79,18,very,very ,very,ADV,RB,19,advmod
33,79,19,prettily,prettily,prettily,ADV,RB,16,advmod
33,79,20,.,. ,.,PUNCT,.,16,punct
33,80,1,“,“,"""",PUNCT,``,3,punct
33,80,2,This,This ,this,PRON,DT,3,nsubj
33,80,3,is,is ,be,AUX,VBZ,0,root
33,80,4,Mamma,Mamma,Mamma,PROPN,NNP,6,poss
33,80,5,’s,’s ,’s,PART,POS,4,case
33,80,6,friend,friend,friend,NOUN,NN,3,attr
33,80,7,",",", ",",",PUNCT,",",6,punct
33,80,8,Miss,Miss ,Miss,PROPN,NNP,9,compound
33,80,9,March,March,March,PROPN,NNP,6,appos
33,80,10,.,.,.,PUNCT,.,3,punct
33,80,11,”,” ,"""",PUNCT,'',3,punct
33,80,12,  ,  ,  ,SPACE,_SP,11,dep
33,81,1,“,“,"""",PUNCT,``,6,punct
33,81,2,Yes,Yes,yes,INTJ,UH,6,intj
33,81,3,",",", ",",",PUNCT,",",6,punct
33,81,4,and,and ,and,CCONJ,CC,6,cc
33,81,5,she,she,she,PRON,PRP,6,nsubj
33,81,6,’s,’s ,’,VERB,VBZ,0,root
33,81,7,jolly,jolly ,jolly,ADV,RB,6,advmod
33,82,1,and,and ,and,CCONJ,CC,3,cc
33,82,2,we,we ,we,PRON,PRP,3,nsubj
33,82,3,like,like ,like,VERB,VBP,8,ccomp
33,82,4,her,her ,her,PRON,PRP$,5,poss
33,82,5,lots,lots,lot,NOUN,NNS,3,dobj
33,82,6,",",",",",",PUNCT,",",8,punct
33,82,7,”,” ,"""",PUNCT,'',8,punct
33,82,8,added,added ,add,VERB,VBN,0,root
33,82,9,Kitty,Kitty,Kitty,PROPN,NNP,8,nsubj
33,82,10,",",", ",",",PUNCT,",",9,punct
33,82,11,who,who ,who,PRON,WP,12,nsubj
33,82,12,is,is ,be,AUX,VBZ,9,relcl
33,82,13,an,an ,an,DET,DT,16,det
33,82,14,‘,‘,',PUNCT,``,16,punct
33,82,15,enfant,enfant ,enfant,ADJ,JJ,16,amod
33,82,16,terrible,terrible,terrible,NOUN,NN,12,attr
33,82,17,’,’,',PUNCT,'',8,punct
33,82,18,.,. ,.,PUNCT,.,8,punct
33,82,19,  ,  ,  ,SPACE,_SP,18,dep
33,83,1,We,We ,we,PRON,PRP,3,nsubj
33,83,2,both,both ,both,PRON,DT,1,appos
33,83,3,bowed,bowed,bow,VERB,VBD,0,root
33,83,4,",",", ",",",PUNCT,",",3,punct
33,83,5,and,and ,and,CCONJ,CC,3,cc
33,83,6,then,then ,then,ADV,RB,8,advmod
33,83,7,we,we ,we,PRON,PRP,8,nsubj
33,83,8,laughed,laughed,laugh,VERB,VBD,3,conj
33,83,9,",",", ",",",PUNCT,",",8,punct
33,83,10,for,for ,for,ADP,IN,18,prep
33,83,11,the,the ,the,DET,DT,13,det
33,83,12,prim,prim ,prim,ADJ,JJ,13,amod
33,83,13,introduction,introduction ,introduction,NOUN,NN,10,pobj
33,83,14,and,and ,and,CCONJ,CC,13,cc
33,83,15,the,the ,the,DET,DT,17,det
33,83,16,blunt,blunt ,blunt,ADJ,JJ,17,amod
33,83,17,addition,addition ,addition,NOUN,NN,18,nsubj
33,83,18,were,were ,be,AUX,VBD,8,advcl
33,83,19,rather,rather ,rather,ADV,RB,18,advmod
33,83,20,a,a ,a,DET,DT,22,det
33,83,21,comical,comical ,comical,ADJ,JJ,22,amod
33,83,22,contrast,contrast,contrast,NOUN,NN,18,attr
33,83,23,.,. ,.,PUNCT,.,8,punct
33,83,24,  ,  ,  ,SPACE,_SP,23,dep
33,84,1,“,“,"""",PUNCT,``,7,punct
33,84,2,Ah,Ah,ah,INTJ,UH,7,intj
33,84,3,",",", ",",",PUNCT,",",7,punct
33,84,4,yes,yes,yes,INTJ,UH,7,intj
33,84,5,",",", ",",",PUNCT,",",7,punct
33,84,6,I,I ,I,PRON,PRP,7,nsubj
33,84,7,hear,hear ,hear,VERB,VBP,0,root
33,84,8,these,these ,these,DET,DT,10,det
33,84,9,naughty,naughty ,naughty,ADJ,JJ,10,amod
33,84,10,ones,ones ,one,NOUN,NNS,11,nsubj
33,84,11,go,go ,go,VERB,VBP,7,ccomp
33,84,12,to,to ,to,ADP,IN,11,prep
33,84,13,vex,vex ,vex,NOUN,NN,14,compound
33,84,14,you,you,you,PRON,PRP,12,pobj
33,84,15,",",", ",",",PUNCT,",",14,punct
33,84,16,Mees,Mees ,Mees,PROPN,NNP,17,compound
33,84,17,Marsch,Marsch,Marsch,PROPN,NNP,14,appos
33,84,18,.,. ,.,PUNCT,.,7,punct
33,85,1,If,If ,if,SCONJ,IN,2,mark
33,85,2,so,so ,so,ADV,RB,5,advcl
33,85,3,again,again,again,ADV,RB,2,advmod
33,85,4,",",", ",",",PUNCT,",",5,punct
33,85,5,call,call ,call,VERB,VB,14,ccomp
33,85,6,at,at ,at,ADP,IN,5,prep
33,85,7,me,me ,I,PRON,PRP,6,pobj
33,85,8,and,and ,and,CCONJ,CC,5,cc
33,85,9,I,I ,I,PRON,PRP,10,nsubj
33,85,10,come,come,come,VERB,VBP,5,conj
33,85,11,",",",",",",PUNCT,",",14,punct
33,85,12,”,” ,"""",PUNCT,'',14,punct
33,85,13,he,he ,he,PRON,PRP,14,nsubj
33,85,14,said,said,say,VERB,VBD,0,root
33,85,15,",",", ",",",PUNCT,",",14,punct
33,85,16,with,with ,with,ADP,IN,14,prep
33,85,17,a,a ,a,DET,DT,19,det
33,85,18,threatening,threatening ,threatening,ADJ,JJ,19,amod
33,85,19,frown,frown ,frown,NOUN,NN,16,pobj
33,85,20,that,that ,that,PRON,WDT,21,nsubj
33,85,21,delighted,delighted ,delight,VERB,VBD,19,relcl
33,85,22,the,the ,the,DET,DT,24,det
33,85,23,little,little ,little,ADJ,JJ,24,amod
33,85,24,wretches,wretches,wretch,NOUN,NNS,21,dobj
33,85,25,.,. ,.,PUNCT,.,14,punct
33,85,26,  ,  ,  ,SPACE,_SP,25,dep
33,86,1,I,I ,I,PRON,PRP,2,nsubj
33,86,2,promised,promised ,promise,VERB,VBD,0,root
33,86,3,I,I ,I,PRON,PRP,4,nsubj
33,86,4,would,would,would,AUX,MD,2,ccomp
33,86,5,",",", ",",",PUNCT,",",2,punct
33,86,6,and,and ,and,CCONJ,CC,2,cc
33,86,7,he,he ,he,PRON,PRP,8,nsubj
33,86,8,departed,departed,depart,VERB,VBD,2,conj
33,86,9,",",", ",",",PUNCT,",",8,punct
33,86,10,but,but ,but,CCONJ,CC,8,cc
33,86,11,it,it ,it,PRON,PRP,12,nsubj
33,86,12,seems,seems ,seem,VERB,VBZ,2,conj
33,86,13,as,as ,as,SCONJ,IN,17,mark
33,86,14,if,if ,if,SCONJ,IN,17,mark
33,86,15,I,I ,I,PRON,PRP,17,nsubjpass
33,86,16,was,was ,be,AUX,VBD,17,auxpass
33,86,17,doomed,doomed ,doom,VERB,VBN,12,advcl
33,86,18,to,to ,to,PART,TO,19,aux
33,86,19,see,see ,see,VERB,VB,17,xcomp
33,86,20,a,a ,a,DET,DT,22,det
33,86,21,good,good ,good,ADJ,JJ,22,amod
33,86,22,deal,deal ,deal,NOUN,NN,19,dobj
33,86,23,of,of ,of,ADP,IN,22,prep
33,86,24,him,him,he,PRON,PRP,23,pobj
33,86,25,",",", ",",",PUNCT,",",12,punct
33,86,26,for,for ,for,ADP,IN,12,prep
33,86,27,today,today ,today,NOUN,NN,26,pobj
33,86,28,as,as ,as,SCONJ,IN,30,mark
33,86,29,I,I ,I,PRON,PRP,30,nsubj
33,86,30,passed,passed ,pass,VERB,VBD,12,advcl
33,86,31,his,his ,his,PRON,PRP$,32,poss
33,86,32,door,door ,door,NOUN,NN,30,dobj
33,86,33,on,on ,on,ADP,IN,30,prep
33,86,34,my,my ,my,PRON,PRP$,35,poss
33,86,35,way,way ,way,NOUN,NN,33,pobj
33,86,36,out,out,out,ADV,RB,35,advmod
33,86,37,",",", ",",",PUNCT,",",12,punct
33,86,38,by,by ,by,ADP,IN,41,prep
33,86,39,accident,accident ,accident,NOUN,NN,38,pobj
33,86,40,I,I ,I,PRON,PRP,41,nsubj
33,86,41,knocked,knocked ,knock,VERB,VBD,12,advcl
33,86,42,against,against ,against,ADP,IN,41,prep
33,86,43,it,it ,it,PRON,PRP,42,pobj
33,86,44,with,with ,with,ADP,IN,41,prep
33,86,45,my,my ,my,PRON,PRP$,46,poss
33,86,46,umbrella,umbrella,umbrella,NOUN,NN,44,pobj
33,86,47,.,. ,.,PUNCT,.,12,punct
33,87,1,It,It ,it,PRON,PRP,2,nsubj
33,87,2,flew,flew ,fly,VERB,VBD,0,root
33,87,3,open,open,open,ADJ,JJ,2,acomp
33,87,4,",",", ",",",PUNCT,",",2,punct
33,87,5,and,and ,and,CCONJ,CC,2,cc
33,87,6,there,there ,there,ADV,RB,8,advmod
33,87,7,he,he ,he,PRON,PRP,8,nsubj
33,87,8,stood,stood ,stand,VERB,VBD,2,conj
33,87,9,in,in ,in,ADP,IN,8,prep
33,87,10,his,his ,his,PRON,PRP$,12,poss
33,87,11,dressing,dressing ,dressing,NOUN,NN,12,compound
33,87,12,gown,gown,gown,NOUN,NN,9,pobj
33,87,13,",",", ",",",PUNCT,",",8,punct
33,87,14,with,with ,with,ADP,IN,8,prep
33,87,15,a,a ,a,DET,DT,18,det
33,87,16,big,big ,big,ADJ,JJ,18,amod
33,87,17,blue,blue ,blue,ADJ,JJ,18,amod
33,87,18,sock,sock ,sock,NOUN,NN,14,pobj
33,87,19,on,on ,on,ADP,IN,18,prep
33,87,20,one,one ,one,NUM,CD,21,nummod
33,87,21,hand,hand ,hand,NOUN,NN,19,pobj
33,87,22,and,and ,and,CCONJ,CC,18,cc
33,87,23,a,a ,a,DET,DT,25,det
33,87,24,darning,darning ,darn,VERB,VBG,25,amod
33,87,25,needle,needle ,needle,NOUN,NN,18,conj
33,87,26,in,in ,in,ADP,IN,25,prep
33,87,27,the,the ,the,DET,DT,28,det
33,87,28,other,other,other,ADJ,JJ,26,pobj
33,87,29,.,. ,.,PUNCT,.,8,punct
33,88,1,He,He ,he,PRON,PRP,4,nsubj
33,88,2,did,did,do,AUX,VBD,4,aux
33,88,3,n’t,n’t ,not,PART,RB,4,neg
33,88,4,seem,seem ,seem,VERB,VB,0,root
33,88,5,at,at ,at,ADV,RB,6,advmod
33,88,6,all,all ,all,ADV,RB,4,advmod
33,88,7,ashamed,ashamed ,ashamed,ADJ,JJ,4,oprd
33,88,8,of,of ,of,ADP,IN,7,prep
33,88,9,it,it,it,PRON,PRP,8,pobj
33,88,10,",",", ",",",PUNCT,",",4,punct
33,88,11,for,for ,for,SCONJ,IN,20,mark
33,88,12,when,when ,when,SCONJ,WRB,16,advmod
33,88,13,I,I ,I,PRON,PRP,14,nsubj
33,88,14,explained,explained ,explain,VERB,VBD,20,advcl
33,88,15,and,and ,and,CCONJ,CC,14,cc
33,88,16,hurried,hurried ,hurry,VERB,VBD,14,conj
33,88,17,on,on,on,ADP,IN,16,prt
33,88,18,",",", ",",",PUNCT,",",20,punct
33,88,19,he,he ,he,PRON,PRP,20,nsubj
33,88,20,waved,waved ,wave,VERB,VBD,4,advcl
